headline,text,text_type,classification
"An explosion hit a petrochemical plant in Zhuhai, south China's Guangdong Province, on Tuesday. No casualties were reported…",nah this blast news is insane 💥,tweet,REAL_EVENT
"An explosion hit a petrochemical plant in Zhuhai, south China's Guangdong Province, on Tuesday. No casualties were reported…",everybody stay safe after seeing an explosion hit a petrochemical plant in zhuhai 🚨,tweet,REAL_EVENT
"An explosion hit a petrochemical plant in Zhuhai, south China's Guangdong Province, on Tuesday. No casualties were reported…",explosion news got me sick 😱,tweet,REAL_EVENT
"An explosion hit a petrochemical plant in Zhuhai, south China's Guangdong Province, on Tuesday. No casualties were reported…",ngl explosion petrochemical plant zhuhai south china's got me stressed 💥,tweet,REAL_EVENT
"An explosion hit a petrochemical plant in Zhuhai, south China's Guangdong Province, on Tuesday. No casualties were reported…",blast update is terrifying and nobody was ready for this 🚨,tweet,REAL_EVENT
"An explosion hit a petrochemical plant in Zhuhai, south China's Guangdong Province, on Tuesday. No casualties were reported…",the timeline after seeing this explosion petrochemical plant zhuhai south china's and expected us to be normal,meme,MEME
"An explosion hit a petrochemical plant in Zhuhai, south China's Guangdong Province, on Tuesday. No casualties were reported…",explosion petrochemical plant zhuhai south china's is giving what a timeline,meme,MEME
"An explosion hit a petrochemical plant in Zhuhai, south China's Guangdong Province, on Tuesday. No casualties were reported…",explosion petrochemical plant zhuhai south china's but make it a meme page post,meme,MEME
"The case is now pending in appeal in a high court. Qs remain: who killed Sohrabuddin, Tulsiram Prajapati and crucially…","omg The case is now pending in appeal in a high court. Qs remain: who killed Sohrabuddin, 😟",tweet,REAL_EVENT
"The case is now pending in appeal in a high court. Qs remain: who killed Sohrabuddin, Tulsiram Prajapati and crucially…",bro cant believe this 🚨,tweet,REAL_EVENT
"The case is now pending in appeal in a high court. Qs remain: who killed Sohrabuddin, Tulsiram Prajapati and crucially…",the case is now pending in appeal in and people are still acting normal 💔,tweet,REAL_EVENT
"The case is now pending in appeal in a high court. Qs remain: who killed Sohrabuddin, Tulsiram Prajapati and crucially…",nah this violence news is insane 😟,tweet,REAL_EVENT
"The case is now pending in appeal in a high court. Qs remain: who killed Sohrabuddin, Tulsiram Prajapati and crucially…",everybody stay safe after seeing the case is now pending in appeal in 🚨,tweet,REAL_EVENT
"The case is now pending in appeal in a high court. Qs remain: who killed Sohrabuddin, Tulsiram Prajapati and crucially…",people really not safe rn 💔,tweet,REAL_EVENT
"The case is now pending in appeal in a high court. Qs remain: who killed Sohrabuddin, Tulsiram Prajapati and crucially…",ngl case pending appeal high court remain got me stressed 😟,tweet,REAL_EVENT
"The case is now pending in appeal in a high court. Qs remain: who killed Sohrabuddin, Tulsiram Prajapati and crucially…",this situation is terrifying and nobody was ready for this 🚨,tweet,REAL_EVENT
"The case is now pending in appeal in a high court. Qs remain: who killed Sohrabuddin, Tulsiram Prajapati and crucially…",this headline really said case pending appeal high court remain and expected us to be normal,meme,MEME
"The case is now pending in appeal in a high court. Qs remain: who killed Sohrabuddin, Tulsiram Prajapati and crucially…",case pending appeal high court remain is giving what a timeline,meme,MEME
"The case is now pending in appeal in a high court. Qs remain: who killed Sohrabuddin, Tulsiram Prajapati and crucially…",case pending appeal high court remain but make it a meme page post,meme,MEME
"Iran Protests: 1,500 killed 5,000 Injured 7,000 arrested Reactions: U.N: 0 Resolutions,Urgent Sessions, or Commission…","omg Iran Protests: 1,500 killed 5,000 Injured 7,000 arrested Reactions: U.N: 0 Resolution 😟",tweet,REAL_EVENT
"Iran Protests: 1,500 killed 5,000 Injured 7,000 arrested Reactions: U.N: 0 Resolutions,Urgent Sessions, or Commission…",bro cant believe this 🚨,tweet,REAL_EVENT
"Iran Protests: 1,500 killed 5,000 Injured 7,000 arrested Reactions: U.N: 0 Resolutions,Urgent Sessions, or Commission…",iran protests 1 500 killed 5 000 injured and people are still acting normal 💔,tweet,REAL_EVENT
"Iran Protests: 1,500 killed 5,000 Injured 7,000 arrested Reactions: U.N: 0 Resolutions,Urgent Sessions, or Commission…",nah this violence news is insane 😟,tweet,REAL_EVENT
"Iran Protests: 1,500 killed 5,000 Injured 7,000 arrested Reactions: U.N: 0 Resolutions,Urgent Sessions, or Commission…",everybody stay safe after seeing iran protests 1 500 killed 5 000 injured 🚨,tweet,REAL_EVENT
"Iran Protests: 1,500 killed 5,000 Injured 7,000 arrested Reactions: U.N: 0 Resolutions,Urgent Sessions, or Commission…",people really not safe rn 💔,tweet,REAL_EVENT
"Iran Protests: 1,500 killed 5,000 Injured 7,000 arrested Reactions: U.N: 0 Resolutions,Urgent Sessions, or Commission…",ngl iran protests killed injured arrested reactions got me stressed 😟,tweet,REAL_EVENT
"Iran Protests: 1,500 killed 5,000 Injured 7,000 arrested Reactions: U.N: 0 Resolutions,Urgent Sessions, or Commission…",this situation is terrifying and nobody was ready for this 🚨,tweet,REAL_EVENT
"Iran Protests: 1,500 killed 5,000 Injured 7,000 arrested Reactions: U.N: 0 Resolutions,Urgent Sessions, or Commission…",the timeline after seeing this iran protests killed injured arrested reactions and expected us to be normal,meme,MEME
"Iran Protests: 1,500 killed 5,000 Injured 7,000 arrested Reactions: U.N: 0 Resolutions,Urgent Sessions, or Commission…",iran protests killed injured arrested reactions is giving major L energy,meme,MEME
"Iran Protests: 1,500 killed 5,000 Injured 7,000 arrested Reactions: U.N: 0 Resolutions,Urgent Sessions, or Commission…",iran protests killed injured arrested reactions but make it a meme page post,meme,MEME
"MILITARY MISTAKES, 1988 US-MILITARY SHOT DOWN AN IRANIAN PASSENGER AIRPLANE! 2020 IRANIAN MILITARY SHOT DOWN AN UKR…","omg MILITARY MISTAKES, 1988 US-MILITARY SHOT DOWN AN IRANIAN PASSENGER AIRPLANE! 2020 IRA 😳",tweet,REAL_EVENT
"MILITARY MISTAKES, 1988 US-MILITARY SHOT DOWN AN IRANIAN PASSENGER AIRPLANE! 2020 IRANIAN MILITARY SHOT DOWN AN UKR…",bro cant believe this 😭,tweet,REAL_EVENT
"MILITARY MISTAKES, 1988 US-MILITARY SHOT DOWN AN IRANIAN PASSENGER AIRPLANE! 2020 IRANIAN MILITARY SHOT DOWN AN UKR…",military mistakes 1988 us military shot down an and people are still acting normal 🚨,tweet,REAL_EVENT
"MILITARY MISTAKES, 1988 US-MILITARY SHOT DOWN AN IRANIAN PASSENGER AIRPLANE! 2020 IRANIAN MILITARY SHOT DOWN AN UKR…",nah this breaking news is insane 🤯,tweet,REAL_EVENT
"MILITARY MISTAKES, 1988 US-MILITARY SHOT DOWN AN IRANIAN PASSENGER AIRPLANE! 2020 IRANIAN MILITARY SHOT DOWN AN UKR…",everybody stay safe after seeing military mistakes 1988 us military shot down an 😳,tweet,REAL_EVENT
"MILITARY MISTAKES, 1988 US-MILITARY SHOT DOWN AN IRANIAN PASSENGER AIRPLANE! 2020 IRANIAN MILITARY SHOT DOWN AN UKR…",timeline is in chaos rn 😭,tweet,REAL_EVENT
"MILITARY MISTAKES, 1988 US-MILITARY SHOT DOWN AN IRANIAN PASSENGER AIRPLANE! 2020 IRANIAN MILITARY SHOT DOWN AN UKR…",ngl military shot down iranian mistakes 1988 got me stressed 🚨,tweet,REAL_EVENT
"MILITARY MISTAKES, 1988 US-MILITARY SHOT DOWN AN IRANIAN PASSENGER AIRPLANE! 2020 IRANIAN MILITARY SHOT DOWN AN UKR…",i cant process this news and nobody was ready for this 🤯,tweet,REAL_EVENT
"MILITARY MISTAKES, 1988 US-MILITARY SHOT DOWN AN IRANIAN PASSENGER AIRPLANE! 2020 IRANIAN MILITARY SHOT DOWN AN UKR…",this headline really said military shot down iranian mistakes 1988 and expected us to be normal,meme,MEME
"MILITARY MISTAKES, 1988 US-MILITARY SHOT DOWN AN IRANIAN PASSENGER AIRPLANE! 2020 IRANIAN MILITARY SHOT DOWN AN UKR…",military shot down iranian mistakes 1988 is giving im crying,meme,MEME
"MILITARY MISTAKES, 1988 US-MILITARY SHOT DOWN AN IRANIAN PASSENGER AIRPLANE! 2020 IRANIAN MILITARY SHOT DOWN AN UKR…",military shot down iranian mistakes 1988 but make it a meme page post,meme,MEME
Ventura County Fire Department Captain Stan Ziegler: “Hundreds of first responders responded initially to the scene.”,omg Ventura County Fire Department Captain Stan Ziegler: “Hundreds of first responders re 🔥,tweet,REAL_EVENT
Ventura County Fire Department Captain Stan Ziegler: “Hundreds of first responders responded initially to the scene.”,bro cant believe this 😳,tweet,REAL_EVENT
Ventura County Fire Department Captain Stan Ziegler: “Hundreds of first responders responded initially to the scene.”,ventura county fire department captain stan ziegler hundreds and people are still acting normal 🚨,tweet,REAL_EVENT
Ventura County Fire Department Captain Stan Ziegler: “Hundreds of first responders responded initially to the scene.”,nah this fire news is insane 🔥,tweet,REAL_EVENT
Ventura County Fire Department Captain Stan Ziegler: “Hundreds of first responders responded initially to the scene.”,everybody stay safe after seeing ventura county fire department captain stan ziegler hundreds 😳,tweet,REAL_EVENT
Ventura County Fire Department Captain Stan Ziegler: “Hundreds of first responders responded initially to the scene.”,everything burning so fast rn 🚨,tweet,REAL_EVENT
Ventura County Fire Department Captain Stan Ziegler: “Hundreds of first responders responded initially to the scene.”,ngl ventura county fire department captain stan got me stressed 🔥,tweet,REAL_EVENT
Ventura County Fire Department Captain Stan Ziegler: “Hundreds of first responders responded initially to the scene.”,smoke everywhere rn and nobody was ready for this 😳,tweet,REAL_EVENT
Ventura County Fire Department Captain Stan Ziegler: “Hundreds of first responders responded initially to the scene.”,the timeline after seeing this ventura county fire department captain stan and expected us to be normal,meme,MEME
Ventura County Fire Department Captain Stan Ziegler: “Hundreds of first responders responded initially to the scene.”,ventura county fire department captain stan is giving no cap,meme,MEME
Ventura County Fire Department Captain Stan Ziegler: “Hundreds of first responders responded initially to the scene.”,ventura county fire department captain stan but make it a meme page post,meme,MEME
Remember the 2016 attack on the IAF base in Pathankot? The attackers came in the official car of Punjab Police SP Salwi…,omg Remember the 2016 attack on the IAF base in Pathankot? The attackers came in the offi 😟,tweet,REAL_EVENT
Remember the 2016 attack on the IAF base in Pathankot? The attackers came in the official car of Punjab Police SP Salwi…,bro cant believe this 🚨,tweet,REAL_EVENT
Remember the 2016 attack on the IAF base in Pathankot? The attackers came in the official car of Punjab Police SP Salwi…,remember the 2016 attack on the iaf base and people are still acting normal 💔,tweet,REAL_EVENT
Remember the 2016 attack on the IAF base in Pathankot? The attackers came in the official car of Punjab Police SP Salwi…,nah this violence news is insane 😟,tweet,REAL_EVENT
Remember the 2016 attack on the IAF base in Pathankot? The attackers came in the official car of Punjab Police SP Salwi…,everybody stay safe after seeing remember the 2016 attack on the iaf base 🚨,tweet,REAL_EVENT
Remember the 2016 attack on the IAF base in Pathankot? The attackers came in the official car of Punjab Police SP Salwi…,people really not safe rn 💔,tweet,REAL_EVENT
Remember the 2016 attack on the IAF base in Pathankot? The attackers came in the official car of Punjab Police SP Salwi…,ngl remember 2016 attack base pathankot attackers got me stressed 😟,tweet,REAL_EVENT
Remember the 2016 attack on the IAF base in Pathankot? The attackers came in the official car of Punjab Police SP Salwi…,this situation is terrifying and nobody was ready for this 🚨,tweet,REAL_EVENT
Remember the 2016 attack on the IAF base in Pathankot? The attackers came in the official car of Punjab Police SP Salwi…,this headline really said remember 2016 attack base pathankot attackers and expected us to be normal,meme,MEME
Remember the 2016 attack on the IAF base in Pathankot? The attackers came in the official car of Punjab Police SP Salwi…,remember 2016 attack base pathankot attackers is giving no cap,meme,MEME
Remember the 2016 attack on the IAF base in Pathankot? The attackers came in the official car of Punjab Police SP Salwi…,remember 2016 attack base pathankot attackers but make it a meme page post,meme,MEME
Hindu Vahini Karyakarta house is Burnt &amp; attacked by MIM goondas in Bhansia should arrest…,omg Hindu Vahini Karyakarta house is Burnt &amp; attacked by MIM goondas in Bhansia shoul 😳,tweet,REAL_EVENT
Hindu Vahini Karyakarta house is Burnt &amp; attacked by MIM goondas in Bhansia should arrest…,bro cant believe this 😭,tweet,REAL_EVENT
